chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,gw,name,position
0.0,0.0,57913,0,0,-1,1,0,2,0.0,0.0,0,Barry,0.0,196,False,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,39,57913.jpg,0.0,Douglas,7.8,False,,n,10,2,0,135635,13554,571682,63799,0.0,0.0,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,381,137,360,134,315,112,384,136,,,,,,,5,Barry Douglas,DEF
,,66588,0,0,0,0,0,2,3.3,2.8,1,Luke,3.3,197,False,,,45,66588.jpg,2.2,Ayling,4.1,False,,a,10,2,11,165714,12611,143611,10441,0.7,2.4,Ayling,450,0,0,1,9,0,0,0,1,0,0,1,78,134.8,78.3,55.0,26.9,27,8,47,10,88,16,47,7,,,,,,,5,Luke Ayling,DEF
,,72222,0,0,1,-1,0,3,2.3,1.8,2,Mateusz,2.3,198,False,,,56,72222.jpg,5.0,Klich,7.3,False,,a,10,2,25,653706,9111,302555,36924,0.4,4.5,Klich,426,2,1,1,8,0,0,0,1,0,0,2,106,144.8,103.8,62.0,31.1,21,9,31,22,78,43,35,17,,,,,1.0,,5,Mateusz Klich,MID
0.0,0.0,80179,0,0,-1,1,0,3,0.0,0.0,0,Adam,0.0,199,False,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,49,80179.jpg,0.0,Forshaw,0.0,False,,i,10,2,0,109,16,1475,43,0.0,0.0,Forshaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,527,208,517,208,498,198,530,208,,,,,,,5,Adam Forshaw,MID
,,87873,0,0,0,0,0,2,3.0,2.5,2,Stuart,3.0,200,False,,,45,87873.jpg,2.6,Dallas,5.7,False,,a,10,2,13,270104,15390,178120,13687,0.7,2.9,Dallas,450,0,1,1,9,0,0,0,1,0,0,0,86,102.4,40.3,71.0,21.5,63,17,117,25,64,7,68,12,,,,,,,5,Stuart Dallas,DEF
,,105377,0,0,-1,1,0,2,0.7,0.2,0,Ezgjan,0.7,201,False,,,44,105377.jpg,1.0,Alioski,0.4,False,,a,10,2,3,8313,537,28415,1489,0.2,0.7,Alioski,66,0,0,0,1,0,0,0,0,0,0,0,9,8.4,2.4,23.0,3.5,323,126,297,101,174,47,307,107,,,,,,,5,Ezgjan Alioski,DEF
,,106617,0,0,3,-3,0,4,3.7,3.2,2,Patrick,3.7,202,False,,,58,106617.jpg,6.4,Bamford,24.9,False,,a,10,2,32,1828969,60667,592978,98277,0.6,5.5,Bamford,400,3,2,1,8,0,0,0,1,0,0,5,103,130.4,29.7,193.0,35.3,29,8,153,21,12,8,22,10,,,,,2.0,,5,Patrick Bamford,FWD
100.0,100.0,221399,0,0,0,0,0,3,3.0,2.5,2,Jack,3.0,203,False,,2020-09-27T12:30:11.084077Z,55,221399.jpg,4.5,Harrison,2.0,False,,a,10,2,18,243877,2735,192959,8852,0.5,3.3,Harrison,351,1,1,1,8,0,0,0,0,0,0,1,63,100.0,117.5,69.0,28.7,65,24,23,16,68,38,40,22,2.0,,3.0,,,,5,Jack Harrison,MID
0.0,,155405,0,0,0,0,0,3,0.0,1.2,1,Kalvin,1.7,204,False,Shoulder injury - Expected back 05 Dec,2020-10-20T16:30:15.895118Z,50,155405.jpg,2.4,Phillips,2.7,False,,i,10,2,12,153727,2887,160307,18717,0.3,2.4,Phillips,450,0,1,1,9,0,0,0,2,0,0,0,85,118.4,147.8,8.0,27.4,37,14,10,7,256,133,45,24,1.0,,1.0,,,,5,Kalvin Phillips,MID
,,165808,0,0,2,-2,1,3,2.3,1.8,2,Hélder Wander,2.3,205,False,,,57,165808.jpg,5.2,Sousa de Azevedo e Costa,9.7,False,,a,10,2,26,906153,17990,355633,54006,0.4,4.6,Costa,405,2,1,1,9,0,0,0,0,0,0,2,73,108.2,52.7,103.0,26.5,53,21,88,61,41,21,49,25,,,,,,,5,Hélder Wander Sousa de Azevedo e Costa,MID
,,173821,0,0,-1,1,0,3,0.7,0.2,0,Tyler,0.7,206,False,,,49,173821.jpg,1.0,Roberts,0.1,False,,a,10,2,4,2334,191,4279,342,0.1,0.8,Roberts,173,0,0,0,4,0,0,0,0,0,0,0,16,13.6,31.6,11.0,5.6,300,127,142,91,229,118,266,121,,,,,,,5,Tyler Roberts,MID
,,204642,-1,1,-2,2,0,3,0.0,-0.5,0,Jay-Roy,0.0,207,False,,,48,204642.jpg,0.0,Grot,0.0,False,,a,10,2,0,747,37,2033,106,0.0,0.0,Grot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,513,204,502,204,479,192,516,204,,,,,,,5,Jay-Roy Grot,MID
0.0,0.0,214987,0,0,0,0,0,1,0.0,0.0,0,Kamil,0.0,208,False,Contract ended,2020-10-05T07:11:41.404637Z,40,214987.jpg,0.0,Miazek,1.8,False,,u,10,2,0,21403,208,53287,6831,0.0,0.0,Miazek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,402,37,381,16,338,14,405,37,,,,,,,5,Kamil Miazek,GK
,,215460,0,0,-1,1,0,3,1.0,0.5,1,Ian Carlo,1.0,209,False,,,44,215460.jpg,1.0,Poveda-Ocampo,0.5,False,,a,10,2,3,26739,5043,20322,2265,0.2,0.7,Poveda-Ocampo,88,0,0,0,0,0,0,0,0,0,0,0,8,12.8,16.1,43.0,7.2,301,128,210,126,113,59,245,113,,,,,,,5,Ian Carlo Poveda-Ocampo,MID
,,221610,-1,1,-2,2,0,3,0.0,-0.5,0,Jamie,0.0,210,False,,,48,221610.jpg,1.0,Shackleton,0.0,False,,a,10,2,1,698,31,2339,122,0.0,0.2,Shackleton,9,0,0,0,1,0,0,0,0,0,0,0,6,3.0,0.4,0.0,0.3,359,161,342,168,482,193,374,170,,,,,,,5,Jamie Shackleton,MID
,,222694,0,0,0,0,0,2,0.7,0.2,2,Pascal,0.7,211,False,,,40,222694.jpg,1.0,Struijk,1.9,False,,a,10,2,2,91495,9129,86829,5258,0.2,0.5,Struijk,164,0,0,0,5,0,0,0,0,0,0,0,31,52.0,0.6,2.0,5.5,174,70,330,121,294,100,268,94,,,,,,,5,Pascal Struijk,DEF
0.0,0.0,434138,0,0,-1,1,0,3,0.0,0.0,0,Jordan,0.0,212,False,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,44,434138.jpg,0.0,Stevens,0.8,False,,n,10,2,0,16538,728,69979,3518,0.0,0.0,Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,457,181,437,181,403,163,461,181,,,,,,,5,Jordan Stevens,MID
,,437495,0,0,0,0,1,1,4.7,4.2,2,Illan,4.7,213,False,,,45,437495.jpg,3.4,Meslier,3.4,False,,a,10,2,17,210666,17672,75152,7469,1.0,3.8,Meslier,450,0,0,1,9,0,0,0,0,0,13,3,98,91.0,10.0,0.0,10.1,77,11,258,1,457,46,189,11,,,,,,,5,Illan Meslier,GK
,,455084,0,0,0,0,0,2,0.3,-0.2,0,Leif,0.3,214,False,,,40,455084.jpg,1.0,Davis,1.3,False,,a,10,2,1,31793,6232,46201,3640,0.1,0.2,Davis,13,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,409,151,344,126,346,129,412,150,,,,,,,5,Leif Davis,DEF
,,467114,0,0,0,0,0,2,0.0,-0.5,0,Oliver,0.0,215,False,,,40,467114.jpg,0.0,Casey,0.7,False,,a,10,2,0,8122,826,24357,1489,0.0,0.0,Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,153,390,149,349,131,415,152,,,,,,,5,Oliver Casey,DEF
,,193645,0,0,0,0,0,2,3.3,2.8,2,Robin,3.3,491,False,,,45,193645.jpg,2.2,Koch,0.6,False,,a,10,2,11,20118,2359,20728,1461,0.7,2.4,Koch,450,0,0,1,9,0,0,0,0,0,0,0,75,86.4,2.4,41.0,13.0,89,30,298,102,122,26,141,42,,,,,,,5,Robin Koch,DEF
,,80954,0,0,-2,2,0,4,3.7,3.2,2,Rodrigo,3.7,492,False,,,58,80954.jpg,2.6,Moreno,3.3,False,,a,10,2,13,103339,8521,424896,12420,0.6,2.2,Rodrigo,242,1,0,0,3,0,0,0,0,0,0,3,45,54.8,58.7,132.0,24.6,161,19,77,8,29,18,56,17,,,,,,,5,Rodrigo Moreno,FWD
,,463912,0,0,0,0,0,1,0.0,-0.5,0,Elia,0.0,532,False,,,40,463912.jpg,0.0,Caprile,0.3,False,,a,10,2,0,16863,2801,3907,600,0.0,0.0,Caprile,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,411,39,389,18,348,16,414,39,,,,,,,5,Elia Caprile,GK
0.0,0.0,480216,0,0,0,0,0,3,0.0,0.0,0,Mateusz,0.0,533,False,Joined UD Logrones on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T23:00:19.642720Z,45,480216.jpg,0.0,Bogusz,0.0,False,,n,10,2,0,1973,44,1462,211,0.0,0.0,Bogusz,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,500,198,487,198,459,182,503,198,,,,,,,5,Mateusz Bogusz,MID
0.0,0.0,149915,0,0,0,0,0,2,0.0,0.0,0,Diego,0.0,549,False,Muscle injury - Unknown return date,2020-10-11T23:30:12.093957Z,45,149915.jpg,0.0,Llorente,0.0,False,,i,10,2,0,2449,25,1724,452,0.0,0.0,Llorente,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,478,187,466,187,431,173,482,187,,,,,,,5,Diego Llorente,DEF
,,219961,0,0,0,0,0,3,1.9,1.4,1,Raphael,1.0,570,False,,,55,219961.jpg,1.0,Dias Belloli,0.0,False,,a,10,2,1,3480,719,837,282,0.2,0.2,Raphinha,8,0,0,0,0,0,0,0,0,0,0,0,3,0.4,4.2,6.0,1.1,378,173,277,145,276,141,358,162,,,,,,,5,Raphael Dias Belloli,MID
100.0,100.0,15157,0,0,-2,2,0,3,1.7,1.2,0,James,0.7,241,False,,2020-09-25T19:30:11.891509Z,53,15157.jpg,1.0,Milner,0.1,False,,a,11,14,3,1816,162,8853,493,0.1,0.6,Milner,59,0,0,0,1,0,0,0,0,0,0,0,18,15.8,22.2,6.0,4.4,292,123,184,109,272,140,291,134,4.0,,,,1.0,,5,James Milner,MID
75.0,50.0,214285,0,0,-1,1,0,2,0.8,0.2,0,Konstantinos,0.0,242,False,Thigh injury - 75% chance of playing,2020-09-30T12:30:18.188585Z,49,214285.jpg,0.0,Tsimikas,0.0,False,,d,11,14,0,470,8,2550,112,0.0,0.0,Tsimikas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,536,205,526,205,514,200,539,205,,,,,,,5,Konstantinos Tsimikas,DEF
,,41733,0,0,-1,1,0,3,2.7,2.2,1,Georginio,1.7,243,False,,,54,41733.jpg,2.0,Wijnaldum,1.4,False,,a,11,14,10,33517,1174,81646,7421,0.3,1.9,Wijnaldum,361,0,0,1,11,0,0,0,0,0,0,0,42,41.6,49.1,73.0,16.4,205,84,96,64,61,34,105,58,,,,,,,5,Georginio Wijnaldum,MID
100.0,100.0,56979,0,0,-1,1,0,3,1.7,1.2,2,Jordan,0.7,244,False,,2020-09-20T18:30:17.718166Z,54,56979.jpg,1.7,Henderson,1.2,False,,a,11,14,5,17671,3910,130817,2788,0.1,0.9,Henderson,200,0,0,0,4,0,0,0,0,0,0,0,34,30.0,45.1,38.0,11.3,250,99,108,73,133,69,166,82,,,3.0,,,,5,Jordan Henderson,MID
,,60706,0,0,0,0,0,1,1.7,1.2,2,Adrián,0.7,245,False,,,45,60706.jpg,1.0,San Miguel del Castillo,0.6,False,,a,11,14,2,27580,9861,13229,1933,0.2,0.4,Adrián,180,0,0,0,9,0,0,0,0,0,7,0,28,42.2,0.0,0.0,4.2,201,20,453,36,419,34,297,20,,,,,,,5,Adrián San Miguel del Castillo,GK
75.0,75.0,60914,0,0,-1,1,0,2,1.0,0.6,1,Joel,0.3,246,False,Knock - 75% chance of playing,2020-10-20T22:30:18.741527Z,54,60914.jpg,1.0,Matip,0.4,False,,d,11,14,2,10921,9169,24642,1344,0.1,0.4,Matip,91,0,0,0,2,0,0,0,0,0,0,0,12,12.6,0.8,17.0,3.0,303,123,326,118,211,66,313,112,,,,,,,5,Joel Matip,DEF
100.0,100.0,68312,0,0,-1,1,0,3,1.0,0.5,0,Xherdan,0.0,247,False,,2020-10-07T10:30:13.130207Z,64,68312.jpg,0.0,Shaqiri,0.1,False,,a,11,14,0,682,91,2724,153,0.0,0.0,Shaqiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,583,235,583,234,583,234,584,235,5.0,,5.0,,,,5,Xherdan Shaqiri,MID
0.0,0.0,81880,0,0,-1,1,0,3,0.0,0.0,0,Alex,0.0,248,False,Knee injury - Unknown return date,2020-08-21T14:30:10.835560Z,64,81880.jpg,0.0,Oxlade-Chamberlain,0.0,False,,i,11,14,0,330,30,2333,82,0.0,0.0,Chamberlain,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,584,236,584,235,584,235,585,236,,,,,,,5,Alex Oxlade-Chamberlain,MID
,,92217,0,0,-2,2,0,4,4.0,3.5,2,Roberto,3.0,249,False,,,93,92217.jpg,3.0,Firmino,2.7,False,,a,11,14,15,62331,5665,192049,15791,0.3,1.6,Firmino,409,0,2,1,11,0,0,0,1,0,0,0,71,70.0,118.0,178.0,36.6,121,17,22,2,18,13,20,9,,,,,4.0,,5,Roberto Firmino,FWD
0.0,,97032,-1,1,-1,1,0,2,0.0,0.8,1,Virgil,0.3,250,False,Knee injury - Unknown return date,2020-10-17T15:00:18.628318Z,64,97032.jpg,3.0,van Dijk,18.0,False,,i,11,14,15,377888,1559,1146596,629883,0.0,2.3,van Dijk,370,1,0,1,11,0,0,0,1,0,0,1,73,82.4,4.8,66.0,15.3,98,35,273,85,73,9,118,29,,,,,,,5,Virgil van Dijk,DEF
100.0,75.0,110979,0,0,-1,1,1,3,5.3,3.6,6,Sadio,4.3,251,False,,2020-10-02T22:00:17.931191Z,119,110979.jpg,7.8,Mané,8.1,False,,a,11,14,31,511994,114516,875112,11803,0.4,2.6,Mané,349,4,0,1,6,0,0,0,2,0,0,4,102,182.0,107.3,265.0,55.6,9,6,29,20,6,2,6,4,,,,,3.0,,5,Sadio Mané,MID
0.0,0.0,116535,-1,1,-1,1,1,1,0.0,0.0,0,Alisson,0.7,252,False,Shoulder injury - Expected back 21 Nov,2020-10-04T18:30:13.420898Z,59,116535.jpg,5.7,Ramses Becker,7.9,False,,i,11,14,17,217875,712,656717,89416,0.1,2.9,Alisson,270,0,0,1,4,0,1,0,0,0,5,2,66,75.0,0.0,0.0,7.5,111,17,577,64,577,64,241,17,,,,,,,5,Alisson Ramses Becker,GK
,,116643,0,0,0,0,0,3,2.7,2.2,1,Fabio Henrique,1.7,253,False,,,55,116643.jpg,2.4,Tavares,1.5,False,,a,11,14,12,53567,3700,72950,7004,0.3,2.2,Fabinho,392,0,1,1,11,0,0,0,1,0,0,0,73,75.0,32.6,5.0,11.4,110,41,137,88,279,142,165,81,,,4.0,,,,5,Fabio Henrique Tavares,MID
,,118748,0,0,3,-3,1,3,9.3,8.8,7,Mohamed,8.3,254,True,,,123,118748.jpg,9.6,Salah,47.0,False,,a,11,14,48,1388264,108876,447393,30792,0.7,3.9,Salah,450,6,1,1,13,0,0,0,0,0,0,4,179,266.2,200.9,396.0,86.3,3,2,4,4,1,1,1,1,6.0,,2.0,,2.0,,5,Mohamed Salah,MID
,,122798,1,-1,1,-1,1,2,6.0,5.5,6,Andrew,5.0,255,False,,,71,122798.jpg,5.0,Robertson,17.8,False,,a,11,14,25,665726,172562,375384,23652,0.7,3.5,Robertson,450,1,2,1,13,0,0,0,0,0,0,4,121,134.4,136.0,92.0,36.3,28,9,13,4,47,1,21,1,1.0,,,,,,5,Andrew Robertson,DEF
,,152760,0,0,-2,2,0,4,1.0,0.5,0,Divock,0.0,256,False,,,53,152760.jpg,0.0,Origi,0.7,False,,a,11,14,0,13458,1103,57085,3351,0.0,0.0,Origi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,555,59,550,61,544,62,558,62,,,,,,,5,Divock Origi,FWD
0.0,0.0,153682,0,0,-3,3,0,3,0.0,0.0,0,Harry,0.0,257,False,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.702823Z,52,153682.jpg,0.0,Wilson,0.0,False,,n,11,14,0,417,7,4971,449,0.0,0.0,Harry Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,552,221,547,221,541,216,555,221,,,,,,,5,Harry Wilson,MID
,,157882,-1,1,-4,4,0,3,1.7,1.2,0,Takumi,0.7,258,False,,,61,157882.jpg,1.0,Minamino,0.2,False,,a,11,14,3,2590,129,26884,885,0.1,0.5,Minamino,50,0,0,0,3,0,0,0,0,0,0,0,10,7.2,1.3,30.0,3.8,334,148,320,158,157,82,305,142,,,,,,,5,Takumi Minamino,MID
,,169187,0,0,0,0,0,2,3.3,2.8,1,Trent,2.3,259,False,,,75,169187.jpg,3.0,Alexander-Arnold,37.1,False,,a,11,14,15,311488,34585,1276579,180411,0.3,2.0,Alexander-Arnold,448,0,1,1,13,0,0,0,1,0,0,4,99,83.0,143.8,48.0,27.4,95,33,11,3,98,18,46,6,2.0,,1.0,,,,5,Trent Alexander-Arnold,DEF
100.0,100.0,171287,0,0,-1,1,0,2,2.0,1.5,1,Joseph,1.0,260,False,,2020-09-20T18:30:17.764520Z,54,171287.jpg,1.0,Gomez,2.6,False,,a,11,14,4,54648,14851,211539,7575,0.2,0.7,Gomez,319,0,0,0,11,0,0,0,0,0,0,0,55,57.2,14.7,0.0,7.2,156,63,219,63,552,210,247,82,,,,,,,5,Joseph Gomez,DEF
75.0,0.0,175592,-1,1,-2,2,0,3,1.5,0.0,0,Naby,1.0,261,False,Illness - 75% chance of playing,2020-10-16T13:00:23.757258Z,53,175592.jpg,1.8,Keita,0.4,False,,d,11,14,7,13905,69,63221,4894,0.2,1.3,Keita,243,0,0,1,7,0,0,0,0,0,0,0,33,17.6,25.8,92.0,13.6,288,121,171,101,46,26,135,72,,,,,,,5,Naby Keita,MID
,,206915,-1,1,-1,1,0,3,1.3,0.8,0,Curtis,0.3,263,False,,,44,206915.jpg,1.0,Jones,0.5,False,,a,11,14,2,19788,4482,26421,2340,0.1,0.5,Jones,53,0,0,0,3,0,0,0,0,0,0,0,6,8.2,14.6,2.0,2.5,326,144,220,128,299,147,322,144,,,,,,,5,Curtis Jones,MID
,,215136,0,0,0,0,0,2,1.0,0.5,0,Neco,0.0,264,False,,,40,215136.jpg,0.0,Williams,3.3,False,,a,11,14,0,59042,5597,131089,8795,0.0,0.0,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,146,382,143,339,123,406,145,3.0,,,,,,5,Neco Williams,DEF
0.0,0.0,444884,0,0,-1,1,0,3,0.0,0.0,0,Harvey,0.0,265,False,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.725544Z,44,444884.jpg,0.0,Elliott,0.2,False,,n,11,14,0,9650,159,10761,1886,0.0,0.0,Elliott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,458,182,438,182,404,164,462,182,,,,,,,5,Harvey Elliott,MID
,,194634,0,0,-2,2,0,3,4.0,3.5,1,Diogo,3.0,468,False,,,63,194634.jpg,3.0,Jota,1.8,False,,a,11,14,9,98372,3097,218180,15620,0.5,1.4,Jota,112,1,0,0,8,0,0,0,0,0,0,0,25,43.2,32.0,103.0,17.8,198,80,140,89,43,23,90,51,,,,,,,5,Diogo Jota,MID
75.0,75.0,61558,0,0,0,0,0,3,1.3,0.9,2,Thiago,0.7,531,False,Knock - 75% chance of playing,2020-09-28T21:00:20.374299Z,60,61558.jpg,1.5,Alcántara do Nascimento,2.0,False,,d,11,14,3,289029,10452,220104,13635,0.1,0.5,Thiago,135,0,0,0,2,0,0,0,0,0,0,0,22,20.2,44.6,12.0,7.7,275,112,110,74,224,114,235,108,,,,,,,5,Thiago Alcántara do Nascimento,MID
,,200720,0,0,0,0,0,1,1.0,0.5,0,Caoimhin,0.0,560,False,,,45,200720.jpg,0.0,Kelleher,0.0,False,,a,11,14,0,296,69,125,60,0.0,0.0,Kelleher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,485,61,473,46,441,44,489,61,,,,,,,5,Caoimhin Kelleher,GK
,,27789,0,0,0,0,0,2,2.2,1.7,1,Fernando,1.2,266,False,,,55,27789.jpg,1.2,Luiz Rosa,1.3,False,,a,12,43,5,38241,1994,43108,5306,0.2,0.9,Fernandinho,154,0,0,0,2,0,0,0,0,0,0,0,24,33.4,13.2,30.0,7.7,242,96,230,69,156,40,233,77,,,,,,,5,Fernando Luiz Rosa,DEF
0.0,0.0,33148,0,0,0,0,0,1,0.0,0.0,0,Claudio,0.0,267,False,Contract expired,2020-08-18T13:59:17.226190Z,45,33148.jpg,0.0,Bravo,0.0,False,,u,12,43,0,362,25,1242,84,0.0,0.0,Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,463,53,444,33,410,31,467,53,,,,,,,5,Claudio Bravo,GK
100.0,50.0,37572,0,0,-1,1,0,4,1.5,0.5,2,Sergio,0.5,268,False,,2020-09-18T13:30:12.262659Z,104,37572.jpg,2.0,Agüero,1.9,False,,a,12,43,2,110221,39997,257703,4441,0.0,0.2,Agüero,64,0,0,1,0,0,0,0,0,0,0,0,14,4.0,35.2,10.0,4.9,350,38,128,17,240,41,284,37,,,,,2.0,,5,Sergio Agüero,FWD
0.0,0.0,57410,0,0,-1,1,0,2,0.0,0.0,0,Nicolás,0.0,269,False,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,49,57410.jpg,0.0,Otamendi,0.3,False,,u,12,43,0,5273,15,37746,1667,0.0,0.0,Otamendi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,200,512,200,493,191,525,200,,,,,,,5,Nicolás Otamendi,DEF
,,58621,0,0,0,0,0,2,3.8,3.3,7,Kyle,2.8,270,False,,,60,58621.jpg,2.8,Walker,5.7,False,,a,12,43,11,150544,37842,154913,8874,0.5,1.8,Walker,360,0,0,1,7,0,0,0,0,0,0,1,60,54.6,32.7,37.0,12.4,165,66,136,30,138,32,149,49,,,,,,,5,Kyle Walker,DEF
100.0,75.0,59859,0,0,-1,1,0,3,1.2,0.5,1,Ilkay,0.2,271,False,,2020-09-21T10:30:18.211907Z,54,59859.jpg,1.0,Gündogan,0.2,False,,a,12,43,1,9738,329,31208,581,0.0,0.2,Gündogan,25,0,0,0,0,0,0,0,0,0,0,0,4,2.8,13.7,0.0,1.7,361,163,226,130,547,221,347,155,3.0,,4.0,,2.0,,5,Ilkay Gündogan,MID
0.0,0.0,61366,-1,1,0,0,0,3,0.0,0.0,0,Kevin,4.2,272,False,Muscle injury - Unknown return date,2020-10-12T20:30:22.007151Z,115,61366.jpg,5.7,De Bruyne,18.0,False,,i,12,43,17,1619016,1384,2232939,545004,0.4,1.5,De Bruyne,270,1,1,0,7,0,0,0,0,0,0,3,66,114.8,185.4,127.0,42.8,46,17,5,5,31,13,11,7,1.0,,1.0,,1.0,,5,Kevin De Bruyne,MID
,,97299,-1,1,-1,1,0,2,1.5,1.0,0,John,0.5,273,False,,,49,97299.jpg,2.0,Stones,0.5,False,,a,12,43,2,18546,716,24629,2483,0.1,0.4,Stones,90,0,0,0,1,0,0,0,0,0,0,0,14,20.2,0.3,0.0,2.1,273,111,349,128,500,194,335,124,,,,,,,5,John Stones,DEF
0.0,,102826,0,0,0,0,0,2,0.0,1.0,0,Benjamin,0.5,274,False,Muscle injury - Expected back 21 Nov,2020-10-17T22:30:19.749260Z,60,102826.jpg,0.7,Mendy,1.5,False,,i,12,43,2,22026,527,62317,15282,0.1,0.3,Mendy,250,0,0,0,7,0,0,0,2,0,0,0,23,16.6,26.2,10.0,5.1,291,117,169,47,239,75,279,98,,,,,,,5,Benjamin Mendy,DEF
,,103025,0,0,0,0,1,3,5.2,4.7,3,Riyad,4.2,275,False,,,85,103025.jpg,5.7,Mahrez,4.0,False,,a,12,43,17,401633,12937,278473,33251,0.5,2.0,Mahrez,256,1,1,1,6,0,0,0,0,0,0,2,53,62.6,88.5,105.0,25.6,141,53,44,33,37,18,52,27,2.0,,3.0,,4.0,,5,Riyad Mahrez,MID
100.0,75.0,103955,0,0,0,0,0,3,7.8,5.5,11,Raheem,6.8,276,False,,2020-10-05T14:30:18.130093Z,115,103955.jpg,6.8,Sterling,7.0,False,,a,12,43,27,543478,78065,323694,21335,0.6,2.3,Sterling,351,2,1,1,7,0,0,0,0,0,0,5,62,109.4,96.5,173.0,37.9,52,20,35,26,20,7,17,10,,,2.0,,6.0,,5,Raheem Sterling,MID
100.0,100.0,121145,0,0,-1,1,0,2,3.0,2.5,8,João Pedro Cavaco,2.0,277,False,,2020-09-21T22:00:11.898705Z,54,121145.jpg,8.0,Cancelo,0.6,False,,a,12,43,8,17786,7096,47504,1054,0.4,1.5,Cancelo,90,0,0,1,0,0,0,0,1,0,0,3,28,27.2,38.8,6.0,7.2,257,103,120,26,274,89,246,81,,,,,,,5,João Pedro Cavaco Cancelo,DEF
,,121160,0,0,0,0,0,1,4.2,3.7,7,Ederson,3.2,278,False,,,60,121160.jpg,3.2,Santana de Moraes,6.0,False,,a,12,43,13,149801,28423,127508,8064,0.5,2.2,Ederson,360,0,0,1,7,0,0,0,0,0,11,0,66,91.0,0.0,0.0,9.1,78,12,580,65,580,65,200,13,,,,,,,5,Ederson Santana de Moraes,GK
,,126184,0,0,0,0,0,2,4.2,3.7,5,Nathan,3.2,279,False,,,55,126184.jpg,3.2,Aké,7.6,False,,a,12,43,13,233949,36986,228377,13164,0.6,2.4,Aké,289,1,0,1,6,0,0,0,2,0,0,0,57,64.4,24.7,19.0,10.8,134,51,176,49,199,58,172,56,,,,,,,5,Nathan Aké,DEF
50.0,100.0,146941,0,0,0,0,0,2,0.8,1.0,0,Aymeric,0.5,280,False,Muscle injury - 50% chance of playing,2020-10-17T22:30:19.767834Z,60,146941.jpg,2.0,Laporte,2.8,False,,d,12,43,2,46843,2878,196725,19757,0.1,0.3,Laporte,90,0,0,0,1,0,0,0,0,0,0,0,9,10.8,0.7,6.0,1.8,311,124,329,120,277,90,343,127,,,,,,,5,Aymeric Laporte,DEF
